"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmpinut  ","P",01/22/2019 11:55,0,1,1         ,1         ,"",0.015,<0>  ,0.0080,<0>  ,0.0020,<-4> [SBL] ,0.015,<0>  ,0.017,<0>  ,6.0,<0>  ,
"gtmpinut  ","P",01/22/2019 11:57,0,1,1         ,2         ,"",0.014,<0>  ,0.0080,<0>  ,0.0020,<-4> [SBL] ,0.128,<0>  ,0.13,<0>  ,5.9,<0>  ,
"gtmpinut  ","P",02/05/2019 12:16,0,1,1         ,1         ,"",0.029,<0>  ,0.041,<0>  ,0.0040,<-3> (CSM) ,0.017,<-3> [GCR] ,0.021,<0>  ,2.5,<0>  ,
"gtmpinut  ","P",02/05/2019 12:19,0,1,1         ,2         ,"",0.025,<0>  ,0.038,<0>  ,0.0030,<-3> (CSM) ,0.013,<-3> [GCR] ,0.016,<0>  ,1.7,<0>  ,
"gtmpinut  ","P",03/05/2019 12:05,0,1,1         ,1         ,"",0.028,<0>  ,0.07,<0>  ,0.0030,<0>  ,0.016,<0>  ,0.019,<0>  ,3.1,<0>  ,
"gtmpinut  ","P",03/05/2019 12:07,0,1,1         ,2         ,"",0.028,<0>  ,0.069,<0>  ,0.0030,<0>  ,0.014,<0>  ,0.017,<0>  ,3.3,<0>  ,
"gtmpinut  ","P",04/03/2019 10:20,0,1,1         ,1         ,"",0.016,<0>  ,0.025,<0>  ,0.0020,<-4> [SBL] ,0.01,<0>  ,0.012,<0>  ,4.2,<0>  ,
"gtmpinut  ","P",04/03/2019 10:23,0,1,1         ,2         ,"",0.017,<0>  ,0.024,<0>  ,0.0030,<0>  ,0.0050,<0>  ,0.0080,<0>  ,4.5,<0>  ,
"gtmpinut  ","P",05/01/2019 9:35,0,1,1         ,1         ,"",0.023,<0>  ,0.026,<0>  ,0.0020,<-4> [SBL] ,0.0050,<0>  ,0.0070,<0>  ,5.0,<0>  ,
"gtmpinut  ","P",05/01/2019 9:38,0,1,1         ,2         ,"",0.023,<0>  ,0.027,<0>  ,0.0020,<0>  ,0.0030,<0>  ,0.0050,<0>  ,4.5,<0>  ,
"gtmpinut  ","P",06/04/2019 11:59,0,1,1         ,1         ,"",0.019,<0>  ,0.0080,<0>  ,0.0020,<-4> [SBL] ,0.018,<0>  ,0.02,<0>  ,2.5,<0>  ,
"gtmpinut  ","P",06/04/2019 12:02,0,1,1         ,2         ,"",0.019,<0>  ,0.0070,<0>  ,0.0020,<-4> [SBL] ,0.0020,<0>  ,0.0040,<-4> [SBL] ,11.0,<1> (CSM) ,
"gtmpinut  ","P",07/15/2019 10:15,0,1,1         ,1         ,"",0.026,<0>  ,0.022,<0>  ,0.0040,<0>  ,0.0090,<0>  ,0.013,<0>  ,11.0,<0>  ,
"gtmpinut  ","P",07/15/2019 10:22,0,1,1         ,2         ,"",0.026,<0>  ,0.024,<0>  ,0.0050,<0>  ,0.0030,<0>  ,0.0080,<0>  ,10.0,<0>  ,
"gtmpinut  ","P",08/13/2019 9:50,0,1,1         ,1         ,"",0.024,<0>  ,0.013,<0>  ,0.017,<0>  ,0.0040,<0>  ,0.021,<0>  ,12.0,<0>  ,
"gtmpinut  ","P",08/13/2019 9:53,0,1,1         ,2         ,"",0.025,<0>  ,0.014,<0>  ,0.017,<1> [SCC] ,-0.011,<-3> [SNV] ,0.0060,<1> [SCC] ,8.9,<0>  ,
"gtmpinut  ","P",09/11/2019 9:05,0,1,1         ,1         ,"",0.041,<1> (CUS) ,0.055,<1> (CUS) ,0.051,<1> [SCC] ,-0.025,<-3> [SNV] ,0.026,<1> [SCC] ,5.6,<1> (CUS) ,
"gtmpinut  ","P",09/11/2019 9:08,0,1,1         ,2         ,"",0.04,<0>  ,0.052,<0>  ,0.049,<1> [SCC] ,-0.025,<-3> [SNV] ,0.024,<1> [SCC] ,3.3,<0>  ,
"gtmpinut  ","P",10/15/2019 12:08,0,1,1         ,1         ,"",0.025,<0>  ,0.025,<0>  ,0.0080,<0>  ,0.0060,<0>  ,0.014,<0>  ,5.9,<1> (CSM) ,
"gtmpinut  ","P",10/15/2019 12:11,0,1,1         ,2         ,"",0.024,<0>  ,0.024,<0>  ,0.0080,<0>  ,0.0060,<0>  ,0.014,<0>  ,5.1,<0>  ,
"gtmpinut  ","P",11/12/2019 11:51,0,1,1         ,1         ,"",0.028,<0>  ,0.037,<0>  ,0.0070,<0>  ,0.014,<0>  ,0.021,<0>  ,4.0,<0>  ,
"gtmpinut  ","P",11/12/2019 11:54,0,1,1         ,2         ,"",0.027,<0>  ,0.037,<0>  ,0.0070,<0>  ,0.011,<0>  ,0.018,<0>  ,3.2,<0>  ,
"gtmpinut  ","P",12/10/2019 10:35,0,1,1         ,1         ,"",0.028,<0>  ,0.014,<0>  ,0.0020,<-4> [SBL] ,0.0030,<0>  ,0.0050,<0>  ,2.9,<0>  ,
"gtmpinut  ","P",12/10/2019 10:38,0,1,1         ,2         ,"",0.029,<0>  ,0.015,<0>  ,0.0020,<-4> [SBL] ,0.0030,<0>  ,0.0050,<0>  ,4.8,<1> (CSM) ,

