event,parameter,station,date,min,max,mean,median,total,station_name
Florence,wdir,nocrcmet,2018-09-17,162,243,199.645833333333,194.5,NA,Research Creek (RC)
Florence,wdir,nocrcmet,2018-09-18,234,285,252.958333333333,251,NA,Research Creek (RC)
Florence,wdir,nocrcmet,2018-09-19,11,353,228.104166666667,267,NA,Research Creek (RC)
Florence,wdir,nocrcmet,2018-09-20,283,337,307.190476190476,306,NA,Research Creek (RC)
Florence,wspd,acebpmet,2018-09-12,0,4.69757788907254,1.58351936360967,1.34216511116358,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-13,0,5.59235462984826,2.46063603713323,2.46063603713324,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-14,1.56585929635751,6.26343718543005,3.81212173934656,3.57910696310289,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-15,4.25018951868468,7.15821392620577,5.65293847167162,5.81604881504219,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-16,0.671082555581791,4.69757788907254,1.81984540246312,1.56585929635751,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-17,0.22369418519393,3.35541277790896,1.64974461580524,1.56585929635751,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-18,0,2.9080244075211,1.04623634533411,0.671082555581791,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-19,0,3.35541277790896,1.20701654094225,0.671082555581791,NA,Bennett's Point (BP)
Florence,wspd,acebpmet,2018-09-20,0,0.22369418519393,0.0106521040568538,0,NA,Bennett's Point (BP)
Florence,wspd,niwolmet,2018-09-12,3.13171859271503,14.5401220376055,8.20898792770884,7.60560229659364,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-13,4.47388370387861,16.5533697043509,10.3994494637553,10.8491679819056,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-14,10.7373208893087,25.2774429269141,18.3965165844383,18.1192290007084,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-15,11.6320976300844,30.4224091863745,21.0831769545279,21.3627946860204,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-16,8.50037903736936,26.3959138528838,16.5090968968646,15.2112045931873,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-17,4.92127207426647,17.6718406303205,11.4619968434265,11.8557918152783,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-18,4.47388370387861,11.4084034448905,7.81298544745051,7.82929648178757,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-19,0.671082555581791,8.94776740775722,4.43427119191718,3.80280114829682,NA,Oyster Landing (OL)
Florence,wspd,niwolmet,2018-09-20,0.671082555581791,3.35541277790896,1.67238033692605,1.56585929635751,NA,Oyster Landing (OL)
Florence,wspd,nocrcmet,2018-09-12,0.671082555581791,15.2112045931873,6.34879417714879,7.60560229659364,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-13,2.01324766674537,11.8557918152783,4.41563000981769,4.02649533349075,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-14,3.13171859271503,34.4489045198653,16.0057849801782,11.7439447226813,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-15,10.2899325189208,27.7380789640474,16.9634757105397,16.105981333963,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-16,5.1449662594604,23.9352778157506,12.8414443187891,12.4150272782631,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-17,4.69757788907254,12.3031801856662,7.57997067120683,7.15821392620577,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-18,3.80280114829682,9.17146159295115,6.56868654230927,6.48713137062398,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-19,0.671082555581791,8.27668485217543,2.06917121304386,1.56585929635751,NA,Research Creek (RC)
Florence,wspd,nocrcmet,2018-09-20,0.671082555581791,2.01324766674537,1.34216511116358,1.34216511116358,NA,Research Creek (RC)
