"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmssnut  ","P",01/10/2017 10:11,0,1,1         ,1         ,"",0.013,<0>  ,0.017,<0>  ,0.0020,<-4> [SBL] ,0.016,<0>  ,0.018,<0>  ,3.3,<0>  ,
"gtmssnut  ","P",01/10/2017 10:13,0,1,1         ,2         ,"",0.015,<0>  ,0.017,<0>  ,0.0020,<-4> [SBL] ,0.018,<0>  ,0.02,<0>  ,1.7,<0>  ,
"gtmssnut  ","P",02/08/2017 9:57,0,1,1         ,1         ,"",0.025,<0>  ,0.027,<0>  ,0.0040,<0>  ,0.036,<0>  ,0.04,<0>  ,3.2,<0>  ,
"gtmssnut  ","P",02/08/2017 10:01,0,1,1         ,2         ,"",0.024,<0>  ,0.027,<0>  ,0.0040,<0>  ,0.027,<0>  ,0.031,<0>  ,3.2,<0>  ,
"gtmssnut  ","P",03/08/2017 8:49,0,1,1         ,1         ,"",0.02,<0>  ,0.031,<0>  ,0.0030,<0>  ,0.036,<0>  ,0.039,<0>  ,3.3,<0>  ,
"gtmssnut  ","P",03/08/2017 8:52,0,1,1         ,2         ,"",0.019,<0>  ,0.03,<0>  ,0.0030,<0>  ,0.031,<0>  ,0.034,<0>  ,2.7,<0>  ,
"gtmssnut  ","P",04/25/2017 10:44,0,1,1         ,1         ,"{CSM}",0.02,<0>  ,0.032,<0>  ,0.0020,<-4> [SBL] ,0.011,<0>  ,0.013,<0>  ,3.7,<0>  ,
"gtmssnut  ","P",04/25/2017 10:46,0,1,1         ,2         ,"{CSM}",0.019,<0>  ,0.03,<0>  ,0.0020,<-4> [SBL] ,0.017,<0>  ,0.019,<0>  ,2.4,<0>  ,
"gtmssnut  ","P",05/09/2017 10:30,0,1,1         ,1         ,"{CSM}",0.015,<0>  ,0.024,<0>  ,0.0030,<0>  ,0.014,<0>  ,0.017,<0>  ,3.6,<0>  ,
"gtmssnut  ","P",05/09/2017 10:32,0,1,1         ,2         ,"{CSM}",0.017,<0>  ,0.025,<0>  ,0.0030,<0>  ,0.013,<0>  ,0.016,<0>  ,3.7,<0>  ,
"gtmssnut  ","P",06/20/2017 7:49,0,1,1         ,1         ,"",0.036,<0>  ,0.11,<0>  ,0.0080,<0>  ,0.048,<0>  ,0.056,<0>  ,2.4,<0>  ,
"gtmssnut  ","P",06/20/2017 7:52,0,1,1         ,2         ,"",0.034,<0>  ,0.11,<0>  ,0.0080,<0>  ,0.05,<0>  ,0.058,<0>  ,2.5,<0>  ,
"gtmssnut  ","P",07/19/2017 7:33,0,1,1         ,1         ,"",0.039,<0>  ,0.091,<0>  ,0.011,<0>  ,0.024,<0>  ,0.035,<0>  ,2.5,<0>  ,
"gtmssnut  ","P",07/19/2017 7:35,0,1,1         ,2         ,"",0.039,<0>  ,0.09,<0>  ,0.01,<0>  ,0.02,<0>  ,0.03,<0>  ,2.7,<0>  ,
"gtmssnut  ","P",08/02/2017 7:17,0,1,1         ,1         ,"{CSM}",0.022,<0>  ,0.049,<0>  ,0.0030,<0>  ,0.031,<0>  ,0.034,<0>  ,3.6,<0>  ,
"gtmssnut  ","P",08/02/2017 7:19,0,1,1         ,2         ,"{CSM}",0.021,<0>  ,0.049,<0>  ,0.0030,<0>  ,0.028,<0>  ,0.031,<0>  ,2.6,<0>  ,
"gtmssnut  ","P",09/18/2017 10:24,0,1,1         ,1         ,"{CSM}",0.045,<0>  ,0.12,<0>  ,0.0020,<-4> [SBL] ,0.038,<0>  ,0.04,<0>  ,3.6,<0>  ,
"gtmssnut  ","P",09/18/2017 10:27,0,1,1         ,2         ,"{CSM}",0.038,<0>  ,0.12,<0>  ,0.025,<0>  ,0.01,<0>  ,0.035,<0>  ,4.5,<0>  ,
"gtmssnut  ","P",10/17/2017 10:28,0,1,1         ,1         ,"{CSM}",0.029,<0>  ,0.047,<0>  ,0.026,<0>  ,0.016,<0>  ,0.042,<0>  ,2.3,<0>  ,
"gtmssnut  ","P",10/17/2017 10:29,0,1,1         ,2         ,"{CSM}",0.026,<0>  ,0.047,<0>  ,0.027,<0>  ,0.014,<0>  ,0.041,<0>  ,1.7,<0>  ,
"gtmssnut  ","P",11/01/2017 9:12,0,1,1         ,1         ,"",0.044,<0>  ,0.077,<0>  ,0.027,<0>  ,0.083,<0>  ,0.11,<0>  ,4.5,<0>  ,
"gtmssnut  ","P",11/01/2017 9:14,0,1,1         ,2         ,"",0.045,<0>  ,0.079,<0>  ,0.028,<0>  ,0.082,<0>  ,0.11,<0>  ,4.6,<0>  ,
"gtmssnut  ","P",12/14/2017 9:55,0,1,1         ,1         ,"",0.036,<0>  ,0.059,<0>  ,0.0050,<0>  ,0.077,<0>  ,0.082,<0>  ,1.9,<0>  ,
"gtmssnut  ","P",12/14/2017 9:56,0,1,1         ,2         ,"",0.036,<0>  ,0.058,<0>  ,0.0050,<0>  ,0.077,<0>  ,0.082,<0>  ,1.9,<0>  ,

