"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"aceeinut  ","P",01/03/2019 12:15,0,1,1         ,1         ,"",0.0195,<0>  ,0.042,<0>  ,"","","","",0.0288,<0>  ,5.2,<0>  ,
"aceeinut  ","P",01/03/2019 12:15,0,1,1         ,1         ,"",0.0195,<0>  ,0.042,<0>  ,"","","","",0.0288,<0>  ,5.2,<0>  ,
"aceeinut  ","P",01/03/2019 12:16,0,1,1         ,2         ,"",0.0205,<0>  ,0.04,<0>  ,"","","","",0.0328,<0>  ,5.1,<0>  ,
"aceeinut  ","P",01/03/2019 12:16,0,1,1         ,2         ,"",0.0205,<0>  ,0.04,<0>  ,"","","","",0.0328,<0>  ,5.1,<0>  ,
"aceeinut  ","P",02/04/2019 13:15,0,1,1         ,1         ,"",0.0108,<0>  ,0.0090,<0>  ,"","","","",0.0113,<1> [GSM] (CHB) ,7.4,<0>  ,
"aceeinut  ","P",02/04/2019 13:15,0,1,1         ,1         ,"",0.0108,<0>  ,0.0090,<0>  ,"","","","",0.0113,<1> [GSM] (CHB) ,7.4,<0>  ,
"aceeinut  ","P",02/04/2019 13:16,0,1,1         ,2         ,"",0.0105,<0>  ,0.0060,<0>  ,"","","","",0.0095,<1> [GSM] (CHB) ,7.3,<0>  ,
"aceeinut  ","P",02/04/2019 13:16,0,1,1         ,2         ,"",0.0105,<0>  ,0.0060,<0>  ,"","","","",0.0095,<1> [GSM] (CHB) ,7.3,<0>  ,
"aceeinut  ","P",03/04/2019 10:54,0,1,1         ,1         ,"",0.0124,<0>  ,0.012,<0>  ,"","","","",0.0090,<0>  ,7.2,<0>  ,
"aceeinut  ","P",03/04/2019 10:54,0,1,1         ,1         ,"",0.0124,<0>  ,0.012,<0>  ,"","","","",0.0090,<0>  ,7.2,<0>  ,
"aceeinut  ","P",03/04/2019 10:55,0,1,1         ,2         ,"",0.0122,<0>  ,0.0090,<0>  ,"","","","",0.0098,<0>  ,7.6,<0>  ,
"aceeinut  ","P",03/04/2019 10:55,0,1,1         ,2         ,"",0.0122,<0>  ,0.0090,<0>  ,"","","","",0.0098,<0>  ,7.6,<0>  ,
"aceeinut  ","P",04/01/2019 11:30,0,1,1         ,1         ,"",0.0090,<0>  ,0.0030,<0>  ,"","","","",0.0102,<0>  ,10.2,<0>  ,
"aceeinut  ","P",04/01/2019 11:30,0,1,1         ,1         ,"",0.0090,<0>  ,0.0030,<0>  ,"","","","",0.0102,<0>  ,10.2,<0>  ,
"aceeinut  ","P",04/01/2019 11:31,0,1,1         ,2         ,"",0.0092,<0>  ,0.0030,<0>  ,"","","","",0.0063,<0>  ,8.5,<0>  ,
"aceeinut  ","P",04/01/2019 11:31,0,1,1         ,2         ,"",0.0092,<0>  ,0.0030,<0>  ,"","","","",0.0063,<0>  ,8.5,<0>  ,
"aceeinut  ","P",05/01/2019 11:14,0,1,1         ,1         ,"",0.0144,<1> [GSM] (CHB) ,0.03,<1> [GSM] (CHB) ,"","","","",0.0113,<0>  ,10.4,<0>  ,
"aceeinut  ","P",05/01/2019 11:14,0,1,1         ,1         ,"",0.0144,<1> [GSM] (CHB) ,0.03,<1> [GSM] (CHB) ,"","","","",0.0113,<0>  ,10.4,<0>  ,
"aceeinut  ","P",05/01/2019 11:15,0,1,1         ,2         ,"",0.0154,<1> [GSM] (CHB) ,0.02,<1> [GSM] (CHB) ,"","","","",0.0098,<0>  ,10.5,<0>  ,
"aceeinut  ","P",05/01/2019 11:15,0,1,1         ,2         ,"",0.0154,<1> [GSM] (CHB) ,0.02,<1> [GSM] (CHB) ,"","","","",0.0098,<0>  ,10.5,<0>  ,
"aceeinut  ","P",06/13/2019 10:30,0,1,1         ,1         ,"",0.0238,<1> [GSM] (CHB) ,0.071,<1> [GSM] (CHB) ,"","","","",0.0292,<0>  ,5.9,<0>  ,
"aceeinut  ","P",06/13/2019 10:30,0,1,1         ,1         ,"",0.0238,<1> [GSM] (CHB) ,0.071,<1> [GSM] (CHB) ,"","","","",0.0292,<0>  ,5.9,<0>  ,
"aceeinut  ","P",06/13/2019 10:31,0,1,1         ,2         ,"",0.0226,<1> [GSM] (CHB) ,0.078,<1> [GSM] (CHB) ,"","","","",0.0292,<0>  ,6.1,<0>  ,
"aceeinut  ","P",06/13/2019 10:31,0,1,1         ,2         ,"",0.0226,<1> [GSM] (CHB) ,0.078,<1> [GSM] (CHB) ,"","","","",0.0292,<0>  ,6.1,<0>  ,
