"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmpcnut  ","P",01/19/2016 9:30,0,1,2         ,1         ,"",0.028,<1> (CHB) ,0.015,<0>  ,0.0020,<1> [SBL] (CHB) ,0.0020,<1> [SCB] (CHB) ,0.0040,<-4> [SBL] ,3.9,<1> (CHB) ,
"gtmpcnut  ","P",01/19/2016 12:00,0,1,2         ,1         ,"",0.037,<0>  ,0.046,<0>  ,0.0020,<-4> [SBL] ,0.032,<0>  ,0.034,<0>  ,1.2,<0>  ,
"gtmpcnut  ","P",01/19/2016 14:30,0,1,2         ,1         ,"",0.051,<0>  ,0.098,<0>  ,0.0020,<-4> [SBL] ,0.013,<0>  ,0.015,<0>  ,0.91,<0>  ,
"gtmpcnut  ","P",01/19/2016 17:00,0,1,2         ,1         ,"",0.033,<0>  ,0.021,<0>  ,0.0020,<-4> [SBL] ,0.018,<0>  ,0.02,<0>  ,3.0,<0>  ,
"gtmpcnut  ","P",01/19/2016 19:30,0,1,2         ,1         ,"",0.027,<0>  ,0.023,<0>  ,0.0020,<-4> [SBL] ,0.0020,<-4> [SCB] ,0.0040,<-4> [SBL] ,2.2,<0>  ,
"gtmpcnut  ","P",01/19/2016 22:00,0,1,2         ,1         ,"",0.033,<0>  ,0.043,<0>  ,0.0020,<-4> [SBL] ,0.022,<0>  ,0.024,<0>  ,1.2,<0>  ,
"gtmpcnut  ","P",01/20/2016 0:30,0,1,2         ,1         ,"",0.036,<0>  ,0.069,<0>  ,0.0020,<-4> [SBL] ,0.0070,<0>  ,0.0090,<0>  ,0.79,<0>  ,
"gtmpcnut  ","P",01/20/2016 3:00,0,1,2         ,1         ,"",0.039,<0>  ,0.087,<0>  ,0.0020,<-4> [SBL] ,0.032,<0>  ,0.034,<0>  ,0.95,<-4> [SBL] ,
"gtmpcnut  ","P",01/20/2016 5:30,0,1,2         ,1         ,"",0.028,<0>  ,0.018,<0>  ,0.0020,<-4> [SBL] ,0.0020,<0>  ,0.0040,<0>  ,2.6,<0>  ,
"gtmpcnut  ","P",01/20/2016 8:00,0,1,2         ,1         ,"",0.02,<0>  ,0.0090,<0>  ,0.0020,<-4> [SBL] ,0.023,<0>  ,0.025,<0>  ,4.9,<1> (CSM) ,
"gtmpcnut  ","P",01/20/2016 10:30,0,1,2         ,1         ,"",0.021,<0>  ,0.0080,<0>  ,0.0020,<-4> [SBL] ,0.015,<0>  ,0.017,<0>  ,4.8,<0>  ,
"gtmpcnut  ","P",01/20/2016 10:35,0,1,1         ,1         ,"",0.03,<0>  ,0.0070,<0>  ,0.0020,<-4> [SBL] ,0.0020,<-4> [SCB] ,0.0040,<-4> [SBL] ,9.0,<0>  ,
"gtmpcnut  ","P",01/20/2016 10:38,0,1,1         ,2         ,"",0.029,<0>  ,0.0050,<0>  ,0.0020,<-4> [SBL] ,0.0020,<-4> [SCB] ,0.0040,<-4> [SBL] ,9.1,<0>  ,
"gtmpcnut  ","P",02/16/2016 9:30,0,1,2         ,1         ,"",0.035,<1> (CHB) ,0.043,<0>  ,0.0040,<1> (CHB) ,0.0040,<1> [SCB] (CHB) ,0.0080,<0>  ,0.94,<1> (CHB) ,
"gtmpcnut  ","P",02/16/2016 12:00,0,1,2         ,1         ,"",0.039,<0>  ,0.031,<0>  ,0.0050,<0>  ,0.0030,<-4> [SCB] ,0.0080,<0>  ,1.8,<0>  ,
"gtmpcnut  ","P",02/16/2016 14:30,0,1,2         ,1         ,"",0.04,<0>  ,0.024,<0>  ,0.0050,<0>  ,0.0030,<-4> [SCB] ,0.0080,<0>  ,1.1,<-4> [SBL] ,
"gtmpcnut  ","P",02/16/2016 17:00,0,1,2         ,1         ,"",0.033,<0>  ,0.018,<0>  ,0.0040,<1> (CSM) ,0.0030,<1> (CSM) ,0.0070,<0>  ,2.9,<0>  ,
"gtmpcnut  ","P",02/16/2016 19:30,0,1,2         ,1         ,"",0.034,<0>  ,0.026,<0>  ,0.0040,<0>  ,0.0020,<-4> [SCB] ,0.0060,<0>  ,1.5,<0>  ,
"gtmpcnut  ","P",02/16/2016 22:00,0,1,2         ,1         ,"",0.037,<0>  ,0.034,<0>  ,0.0050,<0>  ,0.0030,<-4> [SCB] ,0.0080,<0>  ,1.3,<0>  ,
"gtmpcnut  ","P",02/17/2016 0:30,0,1,2         ,1         ,"",0.04,<0>  ,0.037,<0>  ,0.0050,<0>  ,0.0040,<0>  ,0.0090,<0>  ,1.6,<0>  ,
"gtmpcnut  ","P",02/17/2016 3:00,0,1,2         ,1         ,"",0.044,<0>  ,0.036,<0>  ,0.0030,<-4> [SBL] ,0.014,<0>  ,0.017,<0>  ,1.1,<-4> [SBL] ,
"gtmpcnut  ","P",02/17/2016 5:30,0,1,2         ,1         ,"",0.036,<0>  ,0.033,<0>  ,0.0040,<0>  ,0.0010,<-4> [SCB] ,0.0050,<0>  ,2.1,<0>  ,
"gtmpcnut  ","P",02/17/2016 8:00,0,1,2         ,1         ,"",0.028,<0>  ,0.021,<0>  ,0.0030,<0>  ,0.0010,<-4> [SCB] ,0.0040,<-4> [SBL] ,1.7,<0>  ,
"gtmpcnut  ","P",02/17/2016 9:55,0,1,1         ,1         ,"",0.036,<0>  ,0.05,<0>  ,0.0040,<0>  ,0.0050,<0>  ,0.0090,<0>  ,1.6,<0>  ,
"gtmpcnut  ","P",02/17/2016 10:12,0,1,1         ,2         ,"",0.039,<0>  ,0.044,<0>  ,0.0040,<1> (CSM) ,0.0070,<1> (CSM) ,0.011,<0>  ,1.7,<0>  ,
"gtmpcnut  ","P",02/17/2016 10:30,0,1,2         ,1         ,"",0.034,<0>  ,0.034,<0>  ,0.0040,<1> (CSM) ,0.0010,<1> (CSM) ,0.0050,<0>  ,1.5,<0>  ,
