"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmpcnut  ","P",01/19/2015 9:30,0,1,2         ,1         ,"",0.019,<1> (CHB) ,0.021,<0>  ,0.0050,<1> [SCC] ,-0.0010,<-3> [SNV] ,0.0040,<1> [SCC] ,1.8,<1> (CHB) ,
"gtmpcnut  ","P",01/19/2015 12:00,0,1,2         ,1         ,"",0.024,<0>  ,0.02,<0>  ,0.0040,<1> (CHB) ,0.0,<0>  ,0.0040,<-4> [SBL] ,1.4,<0>  ,
"gtmpcnut  ","P",01/19/2015 14:30,0,1,2         ,1         ,"",0.024,<0>  ,0.016,<0>  ,0.0030,<-4> [SBL] ,0.0050,<0>  ,0.0080,<0>  ,0.76,<0>  ,
"gtmpcnut  ","P",01/19/2015 17:00,0,1,2         ,1         ,"",0.027,<0>  ,0.0090,<0>  ,0.0030,<-4> [SBL] ,0.0030,<0>  ,0.0060,<0>  ,0.55,<-4> [SBL] ,
"gtmpcnut  ","P",01/19/2015 19:30,0,1,2         ,1         ,"",0.026,<0>  ,0.016,<0>  ,0.0030,<-4> [SBL] ,0.0050,<0>  ,0.0080,<0>  ,0.55,<0>  ,
"gtmpcnut  ","P",01/19/2015 22:00,0,1,2         ,1         ,"",0.024,<0>  ,0.017,<0>  ,0.0070,<1> [SCC] ,-0.0030,<-3> [SNV] ,0.0040,<1> [SCC] ,0.97,<0>  ,
"gtmpcnut  ","P",01/20/2015 0:30,0,1,2         ,1         ,"",0.023,<0>  ,0.014,<0>  ,0.0030,<-4> [SBL] ,0.0050,<0>  ,0.0080,<0>  ,0.55,<-4> [SBL] ,
"gtmpcnut  ","P",01/20/2015 3:00,0,1,2         ,1         ,"",0.023,<0>  ,0.015,<0>  ,0.0030,<-4> [SBL] ,0.0040,<0>  ,0.0070,<0>  ,0.55,<-4> [SBL] ,
"gtmpcnut  ","P",01/20/2015 5:30,0,1,2         ,1         ,"",0.028,<0>  ,0.014,<0>  ,0.0030,<-4> [SBL] ,0.0040,<0>  ,0.0070,<0>  ,0.55,<-4> [SBL] ,
"gtmpcnut  ","P",01/20/2015 8:00,0,1,2         ,1         ,"",0.03,<0>  ,0.013,<0>  ,0.0030,<-4> [SBL] ,0.0050,<0>  ,0.0080,<0>  ,0.55,<-4> [SBL] ,
"gtmpcnut  ","P",01/20/2015 9:47,0,1,1         ,1         ,"",0.027,<0>  ,0.014,<0>  ,0.0080,<1> [SCC] (CSM) ,-0.0030,<-3> [SNV] ,0.0050,<1> [SCC] ,2.2,<1> (CSM) ,
