"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"nocecwq   ","P",01/01/2020 0:00,0,1,"",13.1,<0> ,18.13,<-3> (CMD),10.8,<-3> (CMD),13.3,<-3> (CMD),1.3,<-3> (CMD),1.05,<0> ,1.06,<3> ,"",<-1> ,"","",7.0,<0> ,149,<1> [STS] (CMD),36.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 0:15,0,1,"",13.1,<0> ,18.09,<-3> (CMD),10.7,<-3> (CMD),23.0,<-3> (CMD),2.3,<-3> (CMD),1.07,<0> ,1.08,<3> ,"",<-1> ,"","",7.0,<0> ,168,<1> [STS] (CMD),35.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 0:30,0,1,"",13.1,<0> ,18.07,<-3> (CMD),10.7,<-3> (CMD),22.7,<-3> (CMD),2.2,<-3> (CMD),1.09,<0> ,1.09,<3> ,"",<-1> ,"","",7.0,<0> ,171,<1> [STS] (CMD),46.1,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 0:45,0,1,"",13.1,<0> ,18.04,<-3> (CMD),10.7,<-3> (CMD),12.6,<-3> (CMD),1.2,<-3> (CMD),1.09,<0> ,1.10,<3> ,"",<-1> ,"","",6.9,<0> ,194,<1> [STS] (CMD),43.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 1:00,0,1,"",13.0,<0> ,18.02,<-3> (CMD),10.7,<-3> (CMD),10.0,<-3> (CMD),1.0,<-3> (CMD),1.09,<0> ,1.10,<3> ,"",<-1> ,"","",6.9,<0> ,214,<1> [STS] (CMD),52.4,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 1:15,0,1,"",13.0,<0> ,18.01,<-3> (CMD),10.7,<-3> (CMD),4.9,<-3> (CMD),0.5,<-3> (CMD),1.08,<0> ,1.09,<3> ,"",<-1> ,"","",6.9,<0> ,228,<1> [STS] (CMD),45.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 1:30,0,1,"",12.9,<0> ,17.97,<-3> (CMD),10.7,<-3> (CMD),5.2,<-3> (CMD),0.5,<-3> (CMD),1.06,<0> ,1.07,<3> ,"",<-1> ,"","",6.9,<0> ,259,<1> [STS] (CMD),52.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 1:45,0,1,"",12.9,<0> ,17.93,<-3> (CMD),10.6,<-3> (CMD),12.9,<-3> (CMD),1.3,<-3> (CMD),1.03,<0> ,1.04,<3> ,"",<-1> ,"","",6.9,<0> ,282,<1> [STS] (CMD),39.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 2:00,0,1,"",12.8,<0> ,17.87,<-3> (CMD),10.6,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),0.99,<0> ,1.00,<3> ,"",<-1> ,"","",6.9,<0> ,322,<1> [STS] (CMD),43.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 2:15,0,1,"",12.8,<0> ,17.82,<-3> (CMD),10.6,<-3> (CMD),9.8,<-3> (CMD),1.0,<-3> (CMD),0.95,<0> ,0.96,<3> ,"",<-1> ,"","",6.9,<0> ,278,<1> [STS] (CMD),37.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 2:30,0,1,"",12.7,<0> ,17.79,<-3> (CMD),10.5,<-3> (CMD),28.6,<-3> (CMD),2.8,<-3> (CMD),0.91,<0> ,0.92,<3> ,"",<-1> ,"","",6.9,<0> ,300,<1> [STS] (CMD),51.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 2:45,0,1,"",12.7,<0> ,17.76,<-3> (CMD),10.5,<-3> (CMD),5.2,<-3> (CMD),0.5,<-3> (CMD),0.86,<0> ,0.86,<3> ,"",<-1> ,"","",7.0,<0> ,273,<1> [STS] (CMD),62.1,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 3:00,0,1,"",12.7,<0> ,17.70,<-3> (CMD),10.5,<-3> (CMD),15.3,<-3> (CMD),1.5,<-3> (CMD),0.82,<0> ,0.82,<3> ,"",<-1> ,"","",7.0,<0> ,304,<1> [STS] (CMD),72.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 3:15,0,1,"",12.6,<0> ,17.70,<-3> (CMD),10.5,<-3> (CMD),9.7,<-3> (CMD),1.0,<-3> (CMD),0.78,<0> ,0.78,<3> ,"",<-1> ,"","",7.0,<0> ,445,<1> [STS] (CMD),72.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 3:30,0,1,"",12.5,<0> ,17.67,<-3> (CMD),10.5,<-3> (CMD),13.0,<-3> (CMD),1.3,<-3> (CMD),0.73,<0> ,0.73,<3> ,"",<-1> ,"","",7.0,<0> ,451,<1> [STS] (CMD),88.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 3:45,0,1,"",12.4,<0> ,17.61,<-3> (CMD),10.4,<-3> (CMD),20.7,<-3> (CMD),2.1,<-3> (CMD),0.68,<0> ,0.68,<3> ,"",<-1> ,"","",7.0,<0> ,424,<1> [STS] (CMD),39.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 4:00,0,1,"",12.3,<0> ,17.58,<-3> (CMD),10.4,<-3> (CMD),7.4,<-3> (CMD),0.7,<-3> (CMD),0.64,<0> ,0.64,<3> ,"",<-1> ,"","",7.0,<0> ,383,<1> [STS] (CMD),56.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 4:15,0,1,"",12.1,<0> ,17.57,<-3> (CMD),10.4,<-3> (CMD),6.1,<-3> (CMD),0.6,<-3> (CMD),0.59,<0> ,0.59,<3> ,"",<-1> ,"","",7.0,<0> ,375,<1> [STS] (CMD),43.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 4:30,0,1,"",11.9,<0> ,17.51,<-3> (CMD),10.4,<-3> (CMD),6.0,<-3> (CMD),0.6,<-3> (CMD),0.55,<0> ,0.55,<3> ,"",<-1> ,"","",7.0,<0> ,473,<1> [STS] (CMD),56.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 4:45,0,1,"",11.8,<0> ,17.49,<-3> (CMD),10.3,<-3> (CMD),5.0,<-3> (CMD),0.5,<-3> (CMD),0.51,<0> ,0.51,<3> ,"",<-1> ,"","",7.0,<0> ,693,<1> [STS] (CMD),57.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 5:00,0,1,"",11.7,<0> ,17.45,<-3> (CMD),10.3,<-3> (CMD),5.8,<-3> (CMD),0.6,<-3> (CMD),0.48,<0> ,0.48,<3> ,"",<-1> ,"","",7.0,<0> ,838,<1> [STS] (CMD),74.1,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 5:15,0,1,"",11.6,<0> ,17.41,<-3> (CMD),10.3,<-3> (CMD),4.5,<-3> (CMD),0.5,<-3> (CMD),0.44,<0> ,0.44,<3> ,"",<-1> ,"","",7.0,<0> ,621,<1> [STS] (CMD),62.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 5:30,0,1,"",11.6,<0> ,17.36,<-3> (CMD),10.3,<-3> (CMD),7.6,<-3> (CMD),0.8,<-3> (CMD),0.41,<0> ,0.40,<3> ,"",<-1> ,"","",7.0,<0> ,582,<1> [STS] (CMD),85.4,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 5:45,0,1,"",11.5,<0> ,17.29,<-3> (CMD),10.2,<-3> (CMD),4.3,<-3> (CMD),0.4,<-3> (CMD),0.38,<0> ,0.37,<3> ,"",<-1> ,"","",7.0,<0> ,674,<1> [STS] (CMD),77.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 6:00,0,1,"",11.5,<0> ,17.22,<-3> (CMD),10.2,<-3> (CMD),10.5,<-3> (CMD),1.1,<-3> (CMD),0.34,<0> ,0.33,<3> ,"",<-1> ,"","",7.0,<0> ,760,<1> [STS] (CMD),103.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 6:15,0,1,"",11.5,<0> ,17.15,<-3> (CMD),10.1,<-3> (CMD),5.0,<-3> (CMD),0.5,<-3> (CMD),0.32,<0> ,0.31,<3> ,"",<-1> ,"","",7.0,<0> ,857,<1> [STS] (CMD),126.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 6:30,0,1,"",11.4,<0> ,17.10,<-3> (CMD),10.1,<-3> (CMD),5.4,<-3> (CMD),0.6,<-3> (CMD),0.29,<0> ,0.28,<3> ,"",<-1> ,"","",7.0,<0> ,936,<1> [STS] (CMD),166.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 6:45,0,1,"",11.3,<0> ,17.05,<-3> (CMD),10.1,<-3> (CMD),17.4,<-3> (CMD),1.8,<-3> (CMD),0.27,<0> ,0.26,<3> ,"",<-1> ,"","",7.0,<0> ,1041,<-3> [STS] (CMD),167.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 7:00,0,1,"",11.2,<0> ,17.01,<-3> (CMD),10.0,<-3> (CMD),12.3,<-3> (CMD),1.3,<-3> (CMD),0.25,<0> ,0.24,<3> ,"",<-1> ,"","",7.0,<0> ,1117,<-3> [STS] (CMD),186.4,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 7:15,0,1,"",11.0,<0> ,16.97,<-3> (CMD),10.0,<-3> (CMD),11.8,<-3> (CMD),1.2,<-3> (CMD),0.23,<0> ,0.22,<3> ,"",<-1> ,"","",7.0,<0> ,996,<1> [STS] (CMD),148.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 7:30,0,1,"",10.7,<0> ,16.90,<-3> (CMD),10.0,<-3> (CMD),6.3,<-3> (CMD),0.7,<-3> (CMD),0.22,<0> ,0.20,<3> ,"",<-1> ,"","",7.0,<0> ,1000,<-3> [STS] (CMD),255.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 7:45,0,1,"",10.5,<0> ,16.84,<-3> (CMD),9.9,<-3> (CMD),6.7,<-3> (CMD),0.7,<-3> (CMD),0.23,<0> ,0.21,<3> ,"",<-1> ,"","",7.0,<0> ,1073,<-3> [STS] (CMD),226.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 8:00,0,1,"",10.5,<0> ,16.77,<-3> (CMD),9.9,<-3> (CMD),7.0,<-3> (CMD),0.7,<-3> (CMD),0.27,<0> ,0.25,<3> ,"",<-1> ,"","",7.0,<0> ,1105,<-3> [STS] (CMD),456.3,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 8:15,0,1,"",10.7,<0> ,16.68,<-3> (CMD),9.8,<-3> (CMD),5.0,<-3> (CMD),0.5,<-3> (CMD),0.31,<0> ,0.29,<3> ,"",<-1> ,"","",7.0,<0> ,1126,<-3> [STS] (CMD),472.8,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 8:30,0,1,"",10.7,<0> ,16.59,<-3> (CMD),9.8,<-3> (CMD),6.0,<-3> (CMD),0.6,<-3> (CMD),0.35,<0> ,0.32,<3> ,"",<-1> ,"","",7.0,<0> ,1144,<-3> [STS] (CMD),694.9,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 8:45,0,1,"",10.7,<0> ,16.53,<-3> (CMD),9.7,<-3> (CMD),5.2,<-3> (CMD),0.5,<-3> (CMD),0.41,<0> ,0.38,<3> ,"",<-1> ,"","",7.0,<0> ,1169,<-3> [STS] (CMD),694.7,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 9:00,0,1,"",10.7,<0> ,16.47,<-3> (CMD),9.7,<-3> (CMD),11.0,<-3> (CMD),1.2,<-3> (CMD),0.47,<0> ,0.44,<3> ,"",<-1> ,"","",7.0,<0> ,1208,<-3> [STS] (CMD),740.7,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 9:15,0,1,"",10.6,<0> ,16.43,<-3> (CMD),9.7,<-3> (CMD),7.8,<-3> (CMD),0.8,<-3> (CMD),0.54,<0> ,0.51,<3> ,"",<-1> ,"","",7.0,<0> ,1255,<-3> [STS] (CMD),719.7,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 9:30,0,1,"",10.5,<0> ,16.38,<-3> (CMD),9.6,<-3> (CMD),7.2,<-3> (CMD),0.8,<-3> (CMD),0.62,<0> ,0.59,<3> ,"",<-1> ,"","",7.0,<0> ,1264,<-3> [STS] (CMD),742.5,<-3> [SCS] (CSM),
"nocecwq   ","P",01/01/2020 9:45,0,1,"",10.5,<0> ,16.33,<-3> (CMD),9.6,<-3> (CMD),6.1,<-3> (CMD),0.6,<-3> (CMD),0.70,<0> ,0.67,<3> ,"",<-1> ,"","",7.0,<0> ,384,<1> [STS] (CMD),136.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 10:00,0,1,"",10.9,<0> ,16.29,<-3> (CMD),9.6,<-3> (CMD),6.1,<-3> (CMD),0.6,<-3> (CMD),0.78,<0> ,0.74,<3> ,"",<-1> ,"","",7.0,<0> ,478,<1> [STS] (CMD),219.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 10:15,0,1,"",11.2,<0> ,16.25,<-3> (CMD),9.5,<-3> (CMD),7.6,<-3> (CMD),0.8,<-3> (CMD),0.86,<0> ,0.82,<3> ,"",<-1> ,"","",7.0,<0> ,454,<1> [STS] (CMD),148.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 10:30,0,1,"",11.5,<0> ,16.21,<-3> (CMD),9.5,<-3> (CMD),6.1,<-3> (CMD),0.6,<-3> (CMD),0.94,<0> ,0.90,<3> ,"",<-1> ,"","",7.0,<0> ,1135,<-3> [STS] (CMD),128.4,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 10:45,0,1,"",11.6,<0> ,16.17,<-3> (CMD),9.5,<-3> (CMD),7.1,<-3> (CMD),0.7,<-3> (CMD),1.01,<0> ,0.97,<3> ,"",<-1> ,"","",7.0,<0> ,1262,<-3> [STS] (CMD),1.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 11:00,0,1,"",11.7,<0> ,16.14,<-3> (CMD),9.5,<-3> (CMD),4.2,<-3> (CMD),0.4,<-3> (CMD),1.08,<0> ,1.04,<3> ,"",<-1> ,"","",7.0,<0> ,1687,<-3> [STS] (CMD),10.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 11:15,0,1,"",11.8,<0> ,16.10,<-3> (CMD),9.5,<-3> (CMD),5.7,<-3> (CMD),0.6,<-3> (CMD),1.15,<0> ,1.11,<3> ,"",<-1> ,"","",7.0,<0> ,3175,<-3> [STS] (CMD),16.1,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 11:30,0,1,"",12.0,<0> ,16.08,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.20,<0> ,1.17,<3> ,"",<-1> ,"","",7.0,<0> ,3467,<-3> [STS] (CMD),5.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 11:45,0,1,"",12.1,<0> ,16.03,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.25,<0> ,1.22,<3> ,"",<-1> ,"","",7.0,<0> ,3293,<-3> [STS] (CMD),87.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 12:00,0,1,"",12.1,<0> ,16.05,<-3> (CMD),9.4,<-3> (CMD),4.2,<-3> (CMD),0.4,<-3> (CMD),1.27,<0> ,1.24,<3> ,"",<-1> ,"","",7.0,<0> ,933,<1> [STS] (CMD),6.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 12:15,0,1,"",12.1,<0> ,16.08,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.28,<0> ,1.26,<3> ,"",<-1> ,"","",7.0,<0> ,615,<1> [STS] (CMD),62.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 12:30,0,1,"",12.2,<0> ,16.08,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.30,<0> ,1.28,<3> ,"",<-1> ,"","",7.0,<0> ,608,<1> [STS] (CMD),92.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 12:45,0,1,"",12.2,<0> ,16.06,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.29,<0> ,1.27,<3> ,"",<-1> ,"","",7.0,<0> ,1003,<-3> [STS] (CMD),12.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 13:00,0,1,"",12.3,<0> ,16.02,<-3> (CMD),9.4,<-3> (CMD),5.8,<-3> (CMD),0.6,<-3> (CMD),1.29,<0> ,1.28,<3> ,"",<-1> ,"","",7.0,<0> ,549,<1> [STS] (CMD),7.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 13:15,0,1,"",12.3,<0> ,16.00,<-3> (CMD),9.4,<-3> (CMD),4.8,<-3> (CMD),0.5,<-3> (CMD),1.26,<0> ,1.25,<3> ,"",<-1> ,"","",7.0,<0> ,1349,<-3> [STS] (CMD),8.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 13:30,0,1,"",12.4,<0> ,16.01,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.24,<0> ,1.23,<3> ,"",<-1> ,"","",6.9,<0> ,943,<1> [STS] (CMD),9.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 13:45,0,1,"",12.4,<0> ,16.03,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.20,<0> ,1.19,<3> ,"",<-1> ,"","",7.0,<0> ,279,<1> [STS] (CMD),24.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 14:00,0,1,"",12.5,<0> ,16.00,<-3> (CMD),9.4,<-3> (CMD),14.6,<-3> (CMD),1.5,<-3> (CMD),1.15,<0> ,1.14,<3> ,"",<-1> ,"","",7.0,<0> ,305,<1> [STS] (CMD),17.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 14:15,0,1,"",12.5,<0> ,16.00,<-3> (CMD),9.4,<-3> (CMD),4.1,<-3> (CMD),0.4,<-3> (CMD),1.10,<0> ,1.09,<3> ,"",<-1> ,"","",7.0,<0> ,389,<1> [STS] (CMD),56.1,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 14:30,0,1,"",12.6,<0> ,15.91,<-3> (CMD),9.3,<-3> (CMD),5.6,<-3> (CMD),0.6,<-3> (CMD),1.05,<0> ,1.04,<3> ,"",<-1> ,"","",7.1,<0> ,595,<1> [STS] (CMD),51.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 14:45,0,1,"",12.6,<0> ,15.88,<-3> (CMD),9.3,<-3> (CMD),14.6,<-3> (CMD),1.5,<-3> (CMD),1.00,<0> ,0.99,<3> ,"",<-1> ,"","",7.0,<0> ,245,<1> [STS] (CMD),44.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 15:00,0,1,"",12.7,<0> ,15.84,<-3> (CMD),9.3,<-3> (CMD),8.1,<-3> (CMD),0.8,<-3> (CMD),0.96,<0> ,0.95,<3> ,"",<-1> ,"","",7.1,<0> ,247,<1> [STS] (CMD),54.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 15:15,0,1,"",12.7,<0> ,15.82,<-3> (CMD),9.3,<-3> (CMD),4.4,<-3> (CMD),0.4,<-3> (CMD),0.91,<0> ,0.90,<3> ,"",<-1> ,"","",7.2,<0> ,414,<1> [STS] (CMD),61.9,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 15:30,0,1,"",12.8,<0> ,15.79,<-3> (CMD),9.3,<-3> (CMD),35.4,<-3> (CMD),3.5,<-3> (CMD),0.86,<0> ,0.85,<3> ,"",<-1> ,"","",7.2,<0> ,417,<1> [STS] (CMD),91.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 15:45,0,1,"",12.8,<0> ,15.76,<-3> (CMD),9.2,<-3> (CMD),4.7,<-3> (CMD),0.5,<-3> (CMD),0.81,<0> ,0.80,<3> ,"",<-1> ,"","",7.0,<0> ,227,<1> [STS] (CMD),73.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 16:00,0,1,"",12.7,<0> ,15.86,<-3> (CMD),9.3,<-3> (CMD),9.8,<-3> (CMD),1.0,<-3> (CMD),0.76,<0> ,0.75,<3> ,"",<-1> ,"","",7.1,<0> ,799,<1> [STS] (CMD),103.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 16:15,0,1,"",12.7,<0> ,15.92,<-3> (CMD),9.3,<-3> (CMD),7.5,<-3> (CMD),0.8,<-3> (CMD),0.71,<0> ,0.69,<3> ,"",<-1> ,"","",7.2,<0> ,2220,<-3> [STS] (CMD),181.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 16:30,0,1,"",12.7,<0> ,15.89,<-3> (CMD),9.3,<-3> (CMD),14.4,<-3> (CMD),1.4,<-3> (CMD),0.67,<0> ,0.65,<3> ,"",<-1> ,"","",7.1,<0> ,2231,<-3> [STS] (CMD),69.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 16:45,0,1,"",12.6,<0> ,15.88,<-3> (CMD),9.3,<-3> (CMD),7.7,<-3> (CMD),0.8,<-3> (CMD),0.63,<0> ,0.61,<3> ,"",<-1> ,"","",7.2,<0> ,369,<1> [STS] (CMD),88.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 17:00,0,1,"",12.6,<0> ,15.83,<-3> (CMD),9.3,<-3> (CMD),9.5,<-3> (CMD),1.0,<-3> (CMD),0.59,<0> ,0.57,<3> ,"",<-1> ,"","",7.2,<0> ,366,<1> [STS] (CMD),100.1,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 17:15,0,1,"",12.5,<0> ,15.78,<-3> (CMD),9.3,<-3> (CMD),18.8,<-3> (CMD),1.9,<-3> (CMD),0.55,<0> ,0.53,<3> ,"",<-1> ,"","",7.1,<0> ,419,<1> [STS] (CMD),8.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 17:30,0,1,"",12.5,<0> ,15.76,<-3> (CMD),9.2,<-3> (CMD),6.5,<-3> (CMD),0.7,<-3> (CMD),0.51,<0> ,0.49,<3> ,"",<-1> ,"","",7.1,<0> ,209,<1> [STS] (CMD),77.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 17:45,0,1,"",12.5,<0> ,15.74,<-3> (CMD),9.2,<-3> (CMD),6.3,<-3> (CMD),0.6,<-3> (CMD),0.48,<0> ,0.46,<3> ,"",<-1> ,"","",7.0,<0> ,309,<1> [STS] (CMD),163.8,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 18:00,0,1,"",12.4,<0> ,15.72,<-3> (CMD),9.2,<-3> (CMD),5.9,<-3> (CMD),0.6,<-3> (CMD),0.44,<0> ,0.41,<3> ,"",<-1> ,"","",7.0,<0> ,300,<1> [STS] (CMD),170.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 18:15,0,1,"",12.4,<0> ,15.69,<-3> (CMD),9.2,<-3> (CMD),11.3,<-3> (CMD),1.1,<-3> (CMD),0.42,<0> ,0.39,<3> ,"",<-1> ,"","",7.0,<0> ,312,<1> [STS] (CMD),160.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 18:30,0,1,"",12.3,<0> ,15.68,<-3> (CMD),9.2,<-3> (CMD),8.1,<-3> (CMD),0.8,<-3> (CMD),0.39,<0> ,0.36,<3> ,"",<-1> ,"","",7.0,<0> ,314,<1> [STS] (CMD),188.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 18:45,0,1,"",12.2,<0> ,15.63,<-3> (CMD),9.2,<-3> (CMD),6.9,<-3> (CMD),0.7,<-3> (CMD),0.37,<0> ,0.34,<3> ,"",<-1> ,"","",7.0,<0> ,404,<1> [STS] (CMD),192.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 19:00,0,1,"",12.1,<0> ,15.58,<-3> (CMD),9.1,<-3> (CMD),6.7,<-3> (CMD),0.7,<-3> (CMD),0.36,<0> ,0.33,<3> ,"",<-1> ,"","",7.0,<0> ,444,<1> [STS] (CMD),215.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 19:15,0,1,"",12.1,<0> ,15.56,<-3> (CMD),9.1,<-3> (CMD),5.2,<-3> (CMD),0.5,<-3> (CMD),0.35,<0> ,0.32,<3> ,"",<-1> ,"","",7.0,<0> ,1091,<-3> [STS] (CMD),156.4,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 19:30,0,1,"",12.0,<0> ,15.55,<-3> (CMD),9.1,<-3> (CMD),8.5,<-3> (CMD),0.9,<-3> (CMD),0.34,<0> ,0.30,<3> ,"",<-1> ,"","",7.0,<0> ,1108,<-3> [STS] (CMD),173.5,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 19:45,0,1,"",12.0,<0> ,15.48,<-3> (CMD),9.1,<-3> (CMD),7.9,<-3> (CMD),0.8,<-3> (CMD),0.36,<0> ,0.32,<3> ,"",<-1> ,"","",7.0,<0> ,1121,<-3> [STS] (CMD),169.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 20:00,0,1,"",11.9,<0> ,15.45,<-3> (CMD),9.0,<-3> (CMD),21.2,<-3> (CMD),2.2,<-3> (CMD),0.38,<0> ,0.34,<3> ,"",<-1> ,"","",7.0,<0> ,1147,<-3> [STS] (CMD),210.2,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 20:15,0,1,"",11.9,<0> ,15.43,<-3> (CMD),9.0,<-3> (CMD),21.6,<-3> (CMD),2.2,<-3> (CMD),0.41,<0> ,0.37,<3> ,"",<-1> ,"","",7.0,<0> ,1353,<-3> [STS] (CMD),173.6,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 20:30,0,1,"",12.0,<0> ,15.38,<-3> (CMD),9.0,<-3> (CMD),8.0,<-3> (CMD),0.8,<-3> (CMD),0.44,<0> ,0.40,<3> ,"",<-1> ,"","",7.0,<0> ,1813,<-3> [STS] (CMD),342.3,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 20:45,0,1,"",12.0,<0> ,15.39,<-3> (CMD),9.0,<-3> (CMD),14.1,<-3> (CMD),1.4,<-3> (CMD),0.47,<0> ,0.43,<3> ,"",<-1> ,"","",7.0,<0> ,1883,<-3> [STS] (CMD),225.7,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 21:00,0,1,"",12.0,<0> ,15.38,<-3> (CMD),9.0,<-3> (CMD),19.5,<-3> (CMD),2.0,<-3> (CMD),0.51,<0> ,0.47,<3> ,"",<-1> ,"","",7.0,<0> ,2242,<-3> [STS] (CMD),271.0,<1> [SCS] (CMD),
"nocecwq   ","P",01/01/2020 21:15,0,1,"",11.9,<0> ,15.33,<-3> (CMD),9.0,<-3> (CMD),24.6,<-3> (CMD),2.5,<-3> (CMD),0.55,<0> ,0.50,<3> ,"",<-1> ,"","",7.0,<0> ,3269,<-3> [STS] (CMD),242.3,<1> [SCS] (CMD),
