"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"gtmpinut  ","P",01/10/2017 8:53,0,1,1         ,1         ,"",0.014,<0>  ,0.014,<0>  ,0.0020,<-4> [SBL] ,0.0050,<0>  ,0.0070,<0>  ,4.4,<0>  ,
"gtmpinut  ","P",01/10/2017 8:55,0,1,1         ,2         ,"",0.014,<0>  ,0.011,<0>  ,0.0020,<-4> [SBL] ,0.0040,<0>  ,0.0060,<0>  ,4.7,<0>  ,
"gtmpinut  ","P",02/08/2017 8:48,0,1,1         ,1         ,"",0.02,<0>  ,0.014,<0>  ,0.0020,<-4> [SBL] ,0.0020,<0>  ,0.0040,<-4> [SBL] ,5.0,<0>  ,
"gtmpinut  ","P",02/08/2017 8:50,0,1,1         ,2         ,"",0.021,<0>  ,0.01,<0>  ,0.0020,<-4> [SBL] ,0.0030,<0>  ,0.0050,<0>  ,5.1,<0>  ,
"gtmpinut  ","P",03/08/2017 7:35,0,1,1         ,1         ,"",0.012,<0>  ,0.012,<0>  ,0.0020,<-4> [SBL] ,0.0020,<0>  ,0.0040,<-4> [SBL] ,5.2,<0>  ,
"gtmpinut  ","P",03/08/2017 7:38,0,1,1         ,2         ,"",0.012,<0>  ,0.01,<0>  ,0.0020,<-4> [SBL] ,0.0020,<0>  ,0.0040,<-4> [SBL] ,5.1,<0>  ,
"gtmpinut  ","P",04/25/2017 9:29,0,1,1         ,1         ,"",0.017,<0>  ,0.047,<0>  ,0.0020,<-4> [SBL] ,0.0040,<0>  ,0.0060,<0>  ,4.4,<0>  ,
"gtmpinut  ","P",04/25/2017 9:31,0,1,1         ,2         ,"",0.016,<0>  ,0.035,<0>  ,0.0020,<-4> [SBL] ,0.0030,<0>  ,0.0050,<0>  ,5.1,<0>  ,
"gtmpinut  ","P",05/09/2017 9:30,0,1,1         ,1         ,"{CSM}",0.016,<0>  ,0.027,<0>  ,0.0020,<-4> [SBL] ,0.0020,<0>  ,0.0040,<-4> [SBL] ,6.8,<0>  ,
"gtmpinut  ","P",05/09/2017 9:32,0,1,1         ,2         ,"{CSM}",0.016,<0>  ,0.017,<0>  ,0.0020,<0>  ,0.0020,<0>  ,0.0040,<-4> [SBL] ,6.9,<0>  ,
"gtmpinut  ","P",06/20/2017 6:56,0,1,1         ,1         ,"",0.038,<0>  ,0.18,<0>  ,0.01,<0>  ,0.021,<0>  ,0.031,<0>  ,3.1,<0>  ,
"gtmpinut  ","P",06/20/2017 7:00,0,1,1         ,2         ,"",0.038,<0>  ,0.17,<0>  ,0.0090,<0>  ,0.021,<0>  ,0.03,<0>  ,3.6,<0>  ,
"gtmpinut  ","P",07/19/2017 6:33,0,1,1         ,1         ,"",0.023,<1> (CSM) ,0.012,<0>  ,0.0040,<0>  ,0.0050,<0>  ,0.0090,<0>  ,11.1,<0>  ,
"gtmpinut  ","P",07/19/2017 6:35,0,1,1         ,2         ,"",0.025,<0>  ,0.0090,<0>  ,0.0040,<0>  ,0.0,<0>  ,0.0040,<-4> [SBL] ,15.1,<0>  ,
"gtmpinut  ","P",08/02/2017 6:18,0,1,1         ,1         ,"",0.032,<0>  ,0.085,<0>  ,0.014,<0>  ,0.0010,<0>  ,0.015,<0>  ,4.8,<0>  ,
"gtmpinut  ","P",08/02/2017 6:20,0,1,1         ,2         ,"",0.033,<0>  ,0.085,<0>  ,0.014,<0>  ,0.0010,<0>  ,0.015,<0>  ,6.0,<0>  ,
"gtmpinut  ","P",09/18/2017 9:06,0,1,1         ,1         ,"{CSM}",0.051,<0>  ,0.14,<0>  ,0.023,<1> (CSM) ,0.0020,<0>  ,0.025,<0>  ,3.1,<0>  ,
"gtmpinut  ","P",09/18/2017 9:10,0,1,1         ,2         ,"{CSM}",0.049,<0>  ,0.14,<0>  ,0.023,<0>  ,0.0010,<0>  ,0.024,<0>  ,3.0,<0>  ,
"gtmpinut  ","P",10/17/2017 8:47,0,1,1         ,1         ,"{CSM}",0.043,<0>  ,0.035,<0>  ,0.081,<1> [SCC] ,-0.0010,<-3> [SNV] ,0.08,<1> [SCC] ,1.8,<0>  ,
"gtmpinut  ","P",10/17/2017 8:48,0,1,1         ,2         ,"{CSM}",0.041,<0>  ,0.03,<0>  ,0.08,<0>  ,0.0,<0>  ,0.08,<0>  ,2.1,<0>  ,
"gtmpinut  ","P",11/01/2017 8:12,0,1,1         ,1         ,"{CSM}",0.06,<0>  ,0.085,<0>  ,0.053,<0>  ,0.033,<0>  ,0.086,<0>  ,2.3,<0>  ,
"gtmpinut  ","P",11/01/2017 8:14,0,1,1         ,2         ,"{CSM}",0.059,<0>  ,0.081,<0>  ,0.053,<0>  ,0.032,<0>  ,0.085,<0>  ,2.1,<0>  ,
"gtmpinut  ","P",12/14/2017 8:34,0,1,1         ,1         ,"",0.038,<0>  ,0.074,<0>  ,0.0040,<0>  ,0.031,<0>  ,0.035,<0>  ,1.7,<0>  ,
"gtmpinut  ","P",12/14/2017 8:35,0,1,1         ,2         ,"",0.039,<0>  ,0.072,<1> (CUS) ,0.0030,<0>  ,0.037,<0>  ,0.04,<1> (CUS) ,1.7,<0>  ,

