"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"deltbnut  ","S",01/22/2018 7:22,1,1,1         ,1         ,"",0.033,<0>  ,0.589,<0>  ,0.037,<0>  ,0.963,<0>  ,1.0,<0>  ,2.0,<0>  ,
"deltbnut  ","S",02/07/2018 10:31,1,1,1         ,1         ,"",0.034,<0>  ,0.567,<0>  ,0.047,<0>  ,1.063,<0>  ,1.11,<0>  ,3.0,<0>  ,
"deltbnut  ","S",03/05/2018 8:52,1,1,1         ,1         ,"",0.029,<0>  ,0.168,<0>  ,0.018,<0>  ,0.944,<0>  ,0.962,<0>  ,6.3,<0>  ,
"deltbnut  ","S",04/02/2018 7:11,1,1,1         ,1         ,"",0.021,<0>  ,0.128,<0>  ,0.01,<0>  ,0.602,<0>  ,0.612,<0>  ,10.0,<0>  ,
"deltbnut  ","S",05/15/2018 7:25,1,1,1         ,1         ,"",0.026,<0>  ,0.034,<0>  ,0.0040,<-4> [SBL] ,"",<-4> [SCB] ,0.091,<0>  ,62.8,<0>  ,
"deltbnut  ","S",06/04/2018 8:49,1,1,1         ,1         ,"",0.091,<1> (CSM) ,0.102,<0>  ,0.018,<0>  ,0.683,<0>  ,0.701,<0>  ,6.0,<0>  ,
"deltbnut  ","S",07/02/2018 9:43,1,1,1         ,1         ,"",0.022,<0>  ,0.032,<0>  ,0.0040,<-4> [SBL] ,"",<-4> [SCB] ,0.087,<0>  ,34.7,<0>  ,
"deltbnut  ","S",08/01/2018 6:37,1,1,1         ,1         ,"",0.059,<0>  ,0.052,<0>  ,0.0090,<0>  ,0.401,<0>  ,0.41,<0>  ,12.2,<0>  ,
"deltbnut  ","S",09/18/2018 9:34,1,1,1         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,
"deltbnut  ","S",10/29/2018 8:37,1,1,1         ,1         ,"",0.054,<0>  ,0.081,<0>  ,0.039,<1> (CSM) ,3.471,<1> (CSM) ,3.51,<1> (CSM) ,5.2,<0>  ,
"deltbnut  ","S",11/26/2018 8:44,1,1,1         ,1         ,"",0.04,<0>  ,0.01,<-4> [SBL] (CHB) ,0.0050,<1> (CSM) ,0.519,<1> [GQS] ,0.524,<0>  ,2.9,<0>  ,
"deltbnut  ","S",12/11/2018 9:05,1,1,1         ,1         ,"",0.034,<0>  ,0.185,<0>  ,0.012,<0>  ,0.948,<0>  ,0.96,<0>  ,2.6,<0>  ,
"deltbnut  ","S",12/11/2018 9:08,1,1,1         ,2         ,"",0.034,<0>  ,0.173,<0>  ,0.013,<0>  ,1.037,<0>  ,1.05,<0>  ,2.5,<0>  ,
"deltbnut  ","S",12/11/2018 9:11,1,1,1         ,3         ,"",0.036,<0>  ,0.176,<0>  ,0.011,<0>  ,1.009,<0>  ,1.02,<0>  ,2.5,<0>  ,

