"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"delllnut  ","P",01/04/2016 10:49,1,1,1         ,1         ,"",0.0418,<0>  ,0.1877,<0>  ,0.0356,<0>  ,1.2662,<0>  ,1.3018,<0>  ,9.49,<0>  ,
"delllnut  ","P",02/29/2016 8:50,1,1,1         ,1         ,"",0.0171,<0>  ,0.0711,<0>  ,0.0128,<0>  ,0.8752,<0>  ,0.888,<0>  ,9.11,<0>  ,
"delllnut  ","P",03/28/2016 9:06,1,1,1         ,1         ,"",0.0148,<0>  ,0.0807,<0>  ,0.0213,<0>  ,1.6857,<0>  ,1.707,<0>  ,25.74,<0>  ,
"delllnut  ","P",04/25/2016 7:47,1,1,1         ,1         ,"",0.0020,<-4> [SBL] ,0.0056,<-4> [SBL] ,0.0142,<0>  ,0.3501,<0>  ,0.3643,<0>  ,124.26,<0>  ,
"delllnut  ","P",04/25/2016 7:49,1,1,1         ,2         ,"",0.0020,<-4> [SBL] ,0.0056,<-4> [SBL] ,0.0139,<0>  ,0.3887,<0>  ,0.4026,<0>  ,111.74,<0>  ,
"delllnut  ","P",04/25/2016 7:51,1,1,1         ,3         ,"",0.0020,<-4> [SBL] ,0.0865,<1> [SRD] ,0.0128,<0>  ,0.3694,<0>  ,0.3822,<0>  ,131.42,<0>  ,
"delllnut  ","P",05/02/2016 10:08,1,1,1         ,1         ,"",0.0081,<0>  ,0.0929,<0>  ,0.0087,<0>  ,0.3039,<0>  ,0.3126,<0>  ,22.47,<0>  ,
"delllnut  ","P",06/06/2016 7:47,1,1,1         ,1         ,"",0.0195,<0>  ,0.1352,<0>  ,0.024,<0>  ,0.3387,<0>  ,0.3627,<0>  ,42.36,<0>  ,
"delllnut  ","P",07/25/2016 8:20,1,1,1         ,1         ,"",0.064,<0>  ,0.184,<0>  ,0.022,<0>  ,0.126,<0>  ,0.148,<0>  ,55.7,<0>  ,
"delllnut  ","P",08/08/2016 8:12,1,1,1         ,1         ,"",0.024,<0>  ,0.023,<0>  ,0.0070,<1> (CSM) ,0.055,<1> (CSM) ,0.062,<0>  ,136.0,<0>  ,
"delllnut  ","P",09/20/2016 7:16,1,1,1         ,1         ,"",0.06,<0>  ,0.289,<0>  ,0.012,<0>  ,0.151,<0>  ,0.163,<0>  ,38.1,<0>  ,
"delllnut  ","P",10/10/2016 10:18,1,1,1         ,1         ,"",0.042,<0>  ,0.119,<0>  ,0.017,<0>  ,0.818,<0>  ,0.835,<0>  ,55.3,<0>  ,
"delllnut  ","P",11/30/2016 12:13,1,1,1         ,1         ,"",0.061,<0>  ,0.159,<0>  ,0.017,<0>  ,1.313,<0>  ,1.33,<0>  ,6.19,<0>  ,
"delllnut  ","P",12/05/2016 8:46,1,1,1         ,1         ,"",0.012,<0>  ,0.02,<0>  ,0.017,<0>  ,1.423,<0>  ,1.44,<0>  ,130.0,<0>  ,

