"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"deltbnut  ","S",01/26/2015 10:52,1,1,1         ,1         ,"",0.0203,<0>  ,0.0941,<0>  ,0.0078,<0>  ,0.6707,<0>  ,0.6785,<0>  ,2.64,<0>  ,
"deltbnut  ","S",03/23/2015 9:29,1,1,1         ,1         ,"",0.0181,<0>  ,0.0963,<0>  ,0.01,<0>  ,0.806,<0>  ,0.816,<0>  ,4.44,<0>  ,
"deltbnut  ","S",04/08/2015 10:02,1,1,1         ,1         ,"",0.0264,<0>  ,0.1147,<0>  ,0.0222,<0>  ,0.9618,<0>  ,0.984,<0>  ,5.03,<0>  ,
"deltbnut  ","S",05/28/2015 9:45,1,1,1         ,1         ,"",0.0461,<0>  ,0.1489,<0>  ,0.0114,<0>  ,0.5125,<0>  ,0.5239,<0>  ,7.15,<0>  ,
"deltbnut  ","S",06/22/2015 9:46,1,1,1         ,1         ,"",0.0602,<0>  ,0.0375,<0>  ,0.0112,<0>  ,0.2201,<0>  ,0.2313,<0>  ,25.26,<0>  ,
"deltbnut  ","S",07/14/2015 13:56,1,1,1         ,1         ,"",0.062,<0>  ,0.0254,<0>  ,0.0056,<0>  ,0.386,<0>  ,0.3916,<0>  ,29.65,<0>  ,
"deltbnut  ","S",08/10/2015 13:32,1,1,1         ,1         ,"",0.0447,<0>  ,0.0056,<-4> [SBL] ,0.0138,<0>  ,0.0948,<0>  ,0.1086,<0>  ,23.87,<0>  ,
"deltbnut  ","S",09/21/2015 11:21,1,1,1         ,1         ,"",0.0245,<0>  ,0.0056,<-4> [SBL] ,0.0017,<0>  ,0.0447,<0>  ,0.0464,<0>  ,48.22,<0>  ,
"deltbnut  ","S",10/29/2015 11:16,1,1,1         ,1         ,"",0.0363,<0>  ,0.0146,<0>  ,0.0031,<0>  ,0.5209,<0>  ,0.524,<0>  ,7.71,<0>  ,
"deltbnut  ","S",11/30/2015 11:05,1,1,1         ,1         ,"",0.0164,<0>  ,0.0056,<-4> [SBL] ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.7689,<0>  ,31.52,<0>  ,
"deltbnut  ","S",12/21/2015 12:09,1,1,1         ,1         ,"",0.0211,<0>  ,0.0222,<0>  ,0.0025,<0>  ,0.8381,<0>  ,0.8406,<0>  ,30.31,<0>  ,

