"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"delslnut  ","P",01/13/2020 6:51,0,1,1         ,1         ,"",0.049,<0>  ,0.243,<1> (CHB) ,0.035,<0>  ,1.655,<0>  ,1.69,<0>  ,18.8,<0>  ,
"delslnut  ","P",01/27/2020 6:30,0,1,2         ,1         ,"",0.012,<0>  ,0.121,<0>  ,0.014,<0>  ,1.256,<0>  ,1.27,<0>  ,31.8,<0>  ,
"delslnut  ","P",01/27/2020 9:00,0,1,2         ,1         ,"",0.019,<0>  ,0.14,<0>  ,0.017,<0>  ,1.343,<0>  ,1.36,<0>  ,21.4,<0>  ,
"delslnut  ","P",01/27/2020 11:30,0,1,2         ,1         ,"",0.024,<0>  ,0.107,<0>  ,0.011,<0>  ,1.259,<0>  ,1.27,<0>  ,29.5,<0>  ,
"delslnut  ","P",01/27/2020 14:00,0,1,2         ,1         ,"",0.019,<0>  ,0.063,<0>  ,0.0080,<1> (CSM) ,1.112,<1> [GQS] ,1.12,<0>  ,30.3,<0>  ,
"delslnut  ","P",01/27/2020 16:30,0,1,2         ,1         ,"",0.027,<0>  ,0.139,<0>  ,0.014,<0>  ,1.246,<0>  ,1.26,<0>  ,14.8,<0>  ,
"delslnut  ","P",01/27/2020 19:00,0,1,2         ,1         ,"",0.022,<0>  ,0.144,<0>  ,0.015,<0>  ,1.165,<0>  ,1.18,<0>  ,26.1,<0>  ,
"delslnut  ","P",01/27/2020 21:30,0,1,2         ,1         ,"",0.022,<0>  ,0.14,<0>  ,0.016,<0>  ,1.334,<0>  ,1.35,<0>  ,21.8,<0>  ,
"delslnut  ","P",01/28/2020 0:00,0,1,2         ,1         ,"",0.03,<0>  ,0.126,<0>  ,0.012,<0>  ,1.248,<0>  ,1.26,<0>  ,17.3,<0>  ,
"delslnut  ","P",01/28/2020 2:30,0,1,2         ,1         ,"",0.03,<0>  ,0.121,<0>  ,0.015,<0>  ,1.305,<0>  ,1.32,<0>  ,15.4,<0>  ,
"delslnut  ","P",01/28/2020 5:00,0,1,2         ,1         ,"",0.026,<0>  ,0.131,<0>  ,0.013,<0>  ,1.337,<0>  ,1.35,<0>  ,20.3,<0>  ,
"delslnut  ","P",01/28/2020 7:30,0,1,2         ,1         ,"",0.018,<0>  ,0.113,<0>  ,0.014,<0>  ,1.226,<0>  ,1.24,<0>  ,43.9,<0>  ,
"delslnut  ","P",02/25/2020 6:00,0,1,2         ,1         ,"",0.032,<0>  ,0.203,<0>  ,0.027,<0>  ,1.573,<0>  ,1.6,<0>  ,16.5,<0>  ,
"delslnut  ","P",02/25/2020 6:16,0,1,1         ,1         ,"",0.036,<0>  ,0.216,<0>  ,0.029,<0>  ,1.291,<0>  ,1.32,<0>  ,15.6,<0>  ,
"delslnut  ","P",02/25/2020 8:30,0,1,2         ,1         ,"",0.026,<0>  ,0.173,<0>  ,0.023,<0>  ,1.317,<0>  ,1.34,<0>  ,35.8,<0>  ,
"delslnut  ","P",02/25/2020 11:00,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.081,<0>  ,0.012,<0>  ,0.535,<0>  ,0.547,<0>  ,69.5,<0>  ,
"delslnut  ","P",02/25/2020 13:30,0,1,2         ,1         ,"",0.0040,<-4> [SBL] ,0.056,<0>  ,0.013,<0>  ,0.33,<0>  ,0.343,<0>  ,53.5,<0>  ,
